ACC00005,2023-05-24,07:54,groceries,10.82,milk
ACC00008,2023-01-06,21:38,groceries,435.82,milk
ACC00002,2023-03-13,00:23,rent,199.46,monthly rent
ACC00003,2023-11-29,02:45,groceries,155.23,milk
ACC00003,2023-01-22,16:21,dining,62.06,restaurant
ACC00003,2023-09-19,09:59,rent,67.11,monthly rent
ACC00002,2023-09-30,10:45,dining,58.47,fast food
ACC00006,2023-01-05,06:07,utilities,394.24,internet
ACC00003,2023-04-01,19:05,utilities,413.68,phone bill
ACC00001,2023-08-15,09:51,rent,245.55,monthly rent
ACC00005,2023-05-21,20:23,entertainment,434.2,museum
ACC00006,2023-09-15,14:40,groceries,122.71,meat
ACC00006,2023-05-13,17:18,rent,172.56,monthly rent
ACC00007,2023-08-13,21:25,entertainment,315.33,sports event
ACC00003,2023-03-20,18:04,utilities,199.84,electricity
ACC00008,2023-01-06,12:31,dining,230.55,fast food
ACC00005,2023-06-16,06:09,groceries,438.69,bread
ACC00007,2023-10-01,21:22,entertainment,238.69,movie
ACC00006,2023-11-05,15:47,utilities,463.9,water
ACC00006,2023-07-21,21:33,rent,214.71,monthly rent
ACC00003,2023-01-03,05:30,transport,46.93,bus fare
ACC00003,2023-12-27,13:25,transport,96.35,fuel
ACC00005,2023-09-02,01:13,dining,37.7,coffee
ACC00003,2023-10-01,01:58,utilities,63.77,gas
ACC00001,2023-10-28,03:37,rent,263.51,monthly rent
ACC00004,2023-12-11,21:25,rent,439.31,monthly rent
ACC00006,2023-04-12,10:35,transport,239.85,bus fare
ACC00004,2023-12-04,03:38,groceries,387.42,bread
ACC00006,2023-09-20,23:43,transport,90.39,train ticket
ACC00003,2023-11-14,23:25,dining,26.0,restaurant
ACC00003,2023-02-19,03:41,entertainment,32.38,movie
ACC00004,2023-02-27,12:40,dining,86.4,restaurant
ACC00007,2023-12-26,01:14,dining,112.17,snacks
ACC00003,2023-02-25,10:07,entertainment,248.35,sports event
ACC00003,2023-10-04,07:44,rent,299.83,monthly rent
ACC00007,2023-08-01,20:25,utilities,61.28,gas
ACC00008,2023-05-16,04:14,dining,44.39,restaurant
ACC00004,2023-12-04,10:05,groceries,312.95,meat
ACC00003,2023-06-30,01:26,entertainment,126.11,movie
ACC00001,2023-03-19,15:24,rent,150.58,monthly rent
ACC00001,2023-10-11,15:12,dining,177.21,restaurant
ACC00005,2023-12-21,01:50,groceries,463.77,bread
ACC00002,2023-08-03,11:57,entertainment,346.6,movie
ACC00006,2023-05-08,02:39,groceries,171.49,snacks
ACC00005,2023-12-18,19:27,groceries,394.19,meat
ACC00001,2023-02-26,04:34,dining,251.07,fast food
ACC00006,2023-06-11,00:25,transport,194.83,train ticket
ACC00005,2023-02-18,19:12,utilities,433.52,internet
ACC00006,2023-06-30,08:09,rent,32.47,monthly rent
ACC00006,2023-12-06,08:54,dining,474.81,snacks
ACC00003,2023-07-21,22:07,utilities,104.45,internet
ACC00004,2023-02-03,20:01,entertainment,340.96,concert
ACC00008,2023-04-02,04:32,utilities,33.22,water
ACC00008,2023-09-15,21:24,dining,348.93,restaurant
ACC00006,2023-07-17,05:10,entertainment,34.12,movie
ACC00005,2023-11-15,17:03,rent,334.36,monthly rent
ACC00005,2023-05-05,19:09,groceries,474.69,milk
ACC00005,2023-01-10,01:54,groceries,59.07,vegetables
ACC00008,2023-01-02,13:35,dining,239.17,snacks
ACC00007,2023-05-03,09:49,transport,24.42,bus fare
ACC00008,2023-11-24,09:52,groceries,73.04,milk
ACC00005,2023-01-15,08:08,transport,108.67,train ticket
ACC00008,2023-07-20,06:26,utilities,158.84,gas
ACC00005,2023-08-04,13:51,utilities,60.82,internet
ACC00003,2023-08-17,16:11,entertainment,308.44,concert
ACC00007,2023-12-25,23:17,rent,150.57,monthly rent
ACC00008,2023-12-01,14:47,groceries,459.14,meat
ACC00008,2023-09-18,11:13,groceries,388.61,snacks
ACC00006,2023-11-07,05:05,transport,171.06,train ticket
ACC00002,2023-03-30,06:42,utilities,129.12,gas
ACC00001,2023-07-09,07:46,dining,178.43,fast food
ACC00007,2023-02-23,06:24,entertainment,434.79,movie
ACC00005,2023-08-21,03:36,entertainment,282.09,sports event
ACC00006,2023-08-29,03:40,rent,301.94,monthly rent
ACC00007,2023-04-22,18:12,transport,8.27,fuel
ACC00004,2023-12-08,11:10,utilities,302.18,internet
ACC00002,2023-05-20,22:34,entertainment,327.58,museum
ACC00002,2023-09-14,17:00,rent,121.26,monthly rent
ACC00003,2023-08-09,22:13,utilities,153.1,gas
ACC00007,2023-06-01,11:44,dining,254.07,fast food
ACC00001,2023-02-11,01:32,groceries,217.71,meat
ACC00004,2023-08-31,08:16,utilities,277.28,phone bill
ACC00003,2023-07-28,13:18,utilities,344.73,phone bill
ACC00008,2023-11-01,06:46,utilities,457.54,phone bill
ACC00003,2023-09-25,03:45,groceries,255.05,vegetables
ACC00007,2023-12-27,02:34,utilities,198.95,electricity
ACC00002,2023-10-08,12:23,transport,88.23,train ticket
ACC00003,2023-01-23,04:48,groceries,461.05,fruits
ACC00005,2023-07-07,14:38,entertainment,411.27,movie
ACC00008,2023-05-14,12:50,entertainment,169.06,concert
ACC00001,2023-06-03,22:41,utilities,96.26,water
ACC00005,2023-01-06,05:54,entertainment,487.03,concert
ACC00005,2023-03-03,21:09,transport,330.76,fuel
ACC00006,2023-07-21,09:11,transport,365.27,train ticket
ACC00003,2023-07-20,09:54,utilities,470.23,water
ACC00006,2023-05-24,14:36,dining,83.02,coffee
ACC00006,2023-03-23,08:22,utilities,105.27,electricity
ACC00003,2023-07-22,18:22,utilities,98.89,electricity
ACC00003,2023-02-18,18:17,rent,70.92,monthly rent
ACC00008,2023-06-29,15:41,transport,203.57,bus fare
ACC00005,2023-03-31,11:21,groceries,403.26,milk
ACC00005,2023-12-04,02:24,utilities,323.5,phone bill
ACC00002,2023-12-06,08:13,rent,357.85,monthly rent
ACC00005,2023-07-18,10:06,dining,211.57,coffee
ACC00006,2023-06-03,16:18,rent,237.12,monthly rent
ACC00007,2023-06-22,04:17,rent,113.21,monthly rent
ACC00008,2023-06-23,01:03,utilities,397.98,gas
ACC00007,2023-01-06,23:17,entertainment,270.21,sports event
ACC00006,2023-12-30,15:56,entertainment,361.8,concert
ACC00006,2023-11-06,00:50,utilities,319.02,gas
ACC00008,2023-05-05,00:08,dining,491.49,fast food
ACC00006,2023-03-13,20:32,groceries,324.33,snacks
ACC00005,2023-02-08,00:52,utilities,267.87,electricity
ACC00004,2023-01-30,11:25,transport,432.07,fuel
ACC00004,2023-05-28,05:05,groceries,140.61,milk
ACC00003,2023-08-23,08:21,groceries,259.51,milk
ACC00001,2023-05-26,03:43,groceries,225.36,milk
ACC00001,2023-05-31,02:09,transport,101.09,fuel
ACC00005,2023-09-18,02:41,dining,226.02,fast food
ACC00005,2023-08-10,18:00,entertainment,436.22,concert
ACC00002,2023-07-23,21:05,rent,205.12,monthly rent
ACC00003,2023-08-28,10:28,utilities,461.89,internet
ACC00007,2023-05-16,03:43,rent,15.81,monthly rent
ACC00007,2023-03-18,05:10,transport,112.35,train ticket
ACC00006,2023-01-03,18:39,groceries,125.52,fruits
ACC00006,2023-12-21,21:35,entertainment,175.62,concert
ACC00007,2023-02-21,14:04,dining,15.81,coffee
ACC00002,2023-02-16,23:07,transport,66.19,train ticket
ACC00002,2023-10-22,16:23,transport,336.21,fuel
ACC00005,2023-04-12,16:03,rent,409.3,monthly rent
ACC00001,2023-03-19,09:25,transport,64.28,train ticket
ACC00003,2023-12-08,08:57,utilities,256.78,water
ACC00004,2023-01-20,00:54,entertainment,263.64,sports event
ACC00006,2023-07-21,08:53,transport,440.27,train ticket
ACC00007,2023-02-06,06:16,utilities,77.81,internet
ACC00004,2023-10-14,06:06,utilities,191.73,phone bill
ACC00001,2023-01-29,23:21,rent,491.39,monthly rent
ACC00008,2023-10-23,02:50,groceries,54.48,vegetables
ACC00001,2023-09-12,22:24,dining,215.62,snacks
ACC00003,2023-06-17,17:37,rent,468.57,monthly rent
ACC00008,2023-10-11,05:53,entertainment,295.3,movie
ACC00006,2023-07-24,23:38,rent,305.27,monthly rent
ACC00008,2023-10-22,06:59,dining,62.56,restaurant
ACC00001,2023-02-06,05:20,utilities,389.6,electricity
ACC00008,2023-08-13,09:23,utilities,101.4,internet
ACC00004,2023-04-23,06:38,dining,438.88,restaurant
ACC00002,2023-06-04,15:05,entertainment,358.45,sports event
ACC00004,2023-12-01,16:19,utilities,327.07,gas
ACC00007,2023-04-11,17:07,transport,213.46,bus fare
ACC00001,2023-01-17,07:07,rent,479.71,monthly rent
ACC00006,2023-09-05,02:30,utilities,180.45,internet
ACC00006,2023-05-15,18:03,dining,371.32,restaurant
ACC00008,2023-06-25,15:07,rent,124.02,monthly rent
ACC00007,2023-01-30,13:57,rent,491.26,monthly rent
ACC00008,2023-10-12,02:16,transport,81.7,fuel
ACC00008,2023-11-08,02:09,transport,135.17,bus fare
ACC00001,2023-04-21,09:08,dining,317.99,coffee
ACC00003,2023-08-24,23:09,dining,195.08,snacks
ACC00001,2023-05-29,04:02,rent,414.7,monthly rent
ACC00008,2023-10-26,03:45,entertainment,105.96,museum
ACC00007,2023-11-21,06:48,groceries,275.89,bread
ACC00008,2023-01-01,19:24,rent,57.9,monthly rent
ACC00005,2023-02-12,14:40,rent,258.32,monthly rent
ACC00003,2023-11-08,12:10,rent,494.6,monthly rent
ACC00006,2023-10-25,18:58,rent,223.21,monthly rent
ACC00003,2023-08-03,02:28,rent,380.66,monthly rent
ACC00005,2023-08-03,03:49,entertainment,246.6,concert
ACC00008,2023-03-06,02:03,rent,9.22,monthly rent
ACC00005,2023-04-18,13:42,utilities,466.88,internet
ACC00005,2023-04-07,11:23,transport,70.54,fuel
ACC00008,2023-12-16,02:50,entertainment,143.55,concert
ACC00002,2023-12-29,01:19,transport,228.62,bus fare
ACC00003,2023-09-22,14:15,groceries,159.34,fruits
ACC00001,2023-02-07,20:53,rent,309.46,monthly rent
ACC00003,2023-02-02,20:02,rent,368.65,monthly rent
ACC00005,2023-11-18,01:44,dining,282.77,coffee
ACC00003,2023-01-24,17:34,dining,108.5,coffee
ACC00002,2023-01-12,00:47,utilities,342.37,gas
ACC00005,2023-01-20,17:18,entertainment,184.8,movie
ACC00004,2023-11-07,10:18,entertainment,402.44,concert
ACC00002,2023-01-18,16:21,groceries,131.95,snacks
ACC00001,2023-09-21,21:18,utilities,137.14,electricity
ACC00008,2023-10-25,19:08,groceries,180.31,snacks
ACC00001,2023-04-02,08:42,transport,120.96,train ticket
ACC00001,2023-02-25,20:24,utilities,54.29,phone bill
ACC00006,2023-07-29,07:33,transport,492.45,fuel
ACC00002,2023-08-14,16:43,transport,125.01,fuel
ACC00003,2023-02-19,05:37,entertainment,456.97,concert
ACC00001,2023-02-28,04:58,rent,449.36,monthly rent
ACC00004,2023-12-28,04:53,utilities,207.36,electricity
ACC00004,2023-11-05,23:46,utilities,98.23,internet
ACC00004,2023-07-08,06:41,entertainment,378.87,museum
ACC00006,2023-03-02,08:47,utilities,233.02,gas
ACC00008,2023-09-26,01:53,groceries,220.91,vegetables
ACC00003,2023-06-20,09:34,utilities,291.64,internet
ACC00003,2023-10-13,08:43,transport,442.65,train ticket
ACC00002,2023-05-22,17:08,rent,314.0,monthly rent
ACC00005,2023-10-18,22:38,entertainment,424.48,movie
ACC00003,2023-10-22,06:52,utilities,119.23,water
ACC00006,2023-10-30,10:30,entertainment,315.12,concert
ACC00004,2023-09-13,16:08,dining,68.93,restaurant
ACC00005,2023-05-20,23:51,entertainment,346.2,sports event
ACC00001,2023-08-10,14:48,transport,351.28,bus fare
ACC00007,2023-01-08,20:44,transport,11.6,fuel
ACC00002,2023-02-23,23:13,dining,357.71,fast food
ACC00007,2023-08-22,11:10,groceries,62.49,vegetables
ACC00001,2023-11-28,17:26,dining,359.97,snacks
ACC00001,2023-04-23,16:24,utilities,141.09,phone bill
ACC00006,2023-08-20,07:34,groceries,270.69,bread
ACC00006,2023-07-11,07:06,groceries,192.02,meat
ACC00003,2023-01-12,16:36,groceries,53.76,milk
ACC00008,2023-03-05,00:41,transport,411.2,train ticket
ACC00007,2023-12-15,01:17,transport,23.23,bus fare
ACC00006,2023-05-18,19:04,utilities,77.76,internet
ACC00001,2023-06-01,20:15,groceries,145.39,bread
ACC00001,2023-09-20,01:21,dining,315.96,snacks
ACC00001,2023-05-27,17:57,transport,497.42,train ticket
ACC00001,2023-10-23,08:08,utilities,36.86,water
ACC00006,2023-02-22,20:30,entertainment,350.27,museum
ACC00008,2023-11-28,00:03,entertainment,222.85,sports event
ACC00001,2023-08-14,04:31,dining,347.87,restaurant
ACC00006,2023-02-22,09:17,groceries,130.38,snacks
ACC00005,2023-03-17,13:39,groceries,152.23,milk
ACC00006,2023-07-16,14:30,rent,370.15,monthly rent
ACC00008,2023-03-04,07:11,entertainment,291.48,movie
ACC00008,2023-06-16,13:29,dining,139.15,fast food
ACC00005,2023-06-27,12:52,rent,360.65,monthly rent
ACC00001,2023-12-03,10:40,entertainment,132.31,movie
ACC00005,2023-11-23,07:29,groceries,444.12,meat
ACC00007,2023-05-23,14:27,rent,489.23,monthly rent
ACC00004,2023-05-20,13:47,entertainment,128.68,movie
ACC00003,2023-10-20,21:18,dining,418.35,fast food
ACC00008,2023-01-16,03:30,entertainment,83.67,museum
ACC00004,2023-08-04,13:07,transport,199.46,train ticket
ACC00006,2023-03-01,05:12,entertainment,356.08,concert
ACC00004,2023-08-27,23:03,dining,497.96,restaurant
ACC00001,2023-01-14,17:39,transport,385.39,train ticket
ACC00008,2023-07-24,22:04,dining,428.7,coffee
ACC00003,2023-08-06,15:00,groceries,73.12,bread
ACC00005,2023-10-16,03:54,utilities,124.75,internet
ACC00001,2023-07-27,23:38,groceries,168.8,snacks
ACC00002,2023-06-23,11:01,entertainment,251.06,sports event
ACC00005,2023-08-26,07:05,utilities,391.6,gas
ACC00003,2023-10-13,06:41,utilities,84.44,water
ACC00007,2023-01-27,23:50,dining,215.88,snacks
ACC00007,2023-03-27,10:49,transport,134.02,train ticket
ACC00007,2023-05-18,00:27,entertainment,353.12,concert
ACC00008,2023-05-27,11:43,rent,10.07,monthly rent
ACC00004,2023-06-12,00:00,entertainment,410.33,museum
ACC00006,2023-06-26,03:05,dining,267.77,fast food
ACC00007,2023-07-24,00:06,utilities,440.37,water
ACC00008,2023-02-23,14:58,entertainment,242.99,sports event
ACC00005,2023-09-23,05:44,transport,34.44,train ticket
ACC00002,2023-03-05,19:48,utilities,338.2,water
ACC00008,2023-12-03,15:27,rent,374.53,monthly rent
ACC00001,2023-02-08,15:09,rent,23.76,monthly rent
ACC00001,2023-02-08,08:09,rent,236.51,monthly rent
ACC00006,2023-02-11,15:01,rent,358.19,monthly rent
ACC00008,2023-09-22,16:45,groceries,310.28,fruits
ACC00004,2023-10-01,21:14,rent,290.27,monthly rent
ACC00005,2023-03-06,18:02,utilities,195.04,electricity
ACC00001,2023-07-04,03:24,groceries,254.29,meat
ACC00003,2023-05-30,13:54,utilities,475.56,electricity
ACC00006,2023-03-12,00:40,transport,422.09,train ticket
ACC00006,2023-09-11,16:10,rent,347.15,monthly rent
ACC00003,2023-12-04,09:10,entertainment,267.4,movie
ACC00004,2023-09-05,06:48,dining,104.58,restaurant
ACC00004,2023-03-12,08:41,utilities,230.61,water
ACC00003,2023-12-10,10:34,transport,387.85,train ticket
ACC00001,2023-07-26,23:16,groceries,361.1,fruits
ACC00006,2023-02-17,10:40,entertainment,287.23,concert
ACC00003,2023-02-17,02:30,rent,206.29,monthly rent
ACC00002,2023-10-31,04:26,dining,127.9,fast food
ACC00001,2023-01-11,14:18,dining,332.92,fast food
ACC00008,2023-04-01,22:18,rent,353.8,monthly rent
ACC00003,2023-04-13,22:53,dining,116.6,snacks
ACC00004,2023-07-12,21:47,entertainment,425.99,movie
ACC00002,2023-01-11,16:15,groceries,194.0,milk
ACC00004,2023-05-05,13:02,entertainment,224.6,movie
ACC00007,2023-05-04,12:44,utilities,208.64,gas
ACC00008,2023-07-03,13:24,rent,469.66,monthly rent
ACC00001,2023-07-17,15:22,utilities,459.43,internet
ACC00007,2023-12-10,14:33,transport,48.01,train ticket
ACC00008,2023-07-18,02:37,dining,266.82,coffee
ACC00008,2023-04-10,02:15,transport,218.59,bus fare
ACC00003,2023-03-03,20:13,utilities,347.63,water
ACC00003,2023-09-03,00:43,dining,63.44,restaurant
ACC00006,2023-11-28,23:29,entertainment,424.4,concert
ACC00001,2023-09-29,05:16,groceries,217.73,meat
ACC00006,2023-10-04,22:48,dining,173.48,fast food
ACC00004,2023-07-11,01:27,groceries,54.12,fruits
ACC00006,2023-09-12,10:36,entertainment,274.76,concert
ACC00006,2023-03-14,06:25,groceries,183.61,fruits
ACC00005,2023-09-16,22:58,utilities,351.74,phone bill
ACC00004,2023-03-30,04:27,groceries,176.85,snacks
ACC00001,2023-02-02,03:12,groceries,286.2,meat
ACC00001,2023-02-10,12:53,dining,487.94,snacks
ACC00007,2023-11-14,20:16,transport,229.39,bus fare
ACC00007,2023-07-10,21:50,dining,326.38,snacks
ACC00008,2023-02-24,12:39,transport,365.26,bus fare
ACC00004,2023-02-04,03:26,transport,192.63,train ticket
ACC00001,2023-09-20,17:35,transport,417.21,bus fare
ACC00004,2023-03-23,04:49,groceries,416.25,bread
ACC00007,2023-01-16,23:22,rent,6.88,monthly rent
ACC00005,2023-10-13,05:22,utilities,150.01,phone bill
ACC00004,2023-08-10,15:46,entertainment,467.55,movie
ACC00005,2023-08-13,23:46,dining,101.91,fast food
ACC00005,2023-08-21,00:29,transport,459.42,fuel
ACC00002,2023-08-05,00:15,rent,274.1,monthly rent
ACC00006,2023-03-28,05:52,entertainment,443.78,movie
ACC00001,2023-06-16,13:25,dining,327.65,coffee
ACC00001,2023-07-25,16:55,entertainment,10.53,movie
ACC00003,2023-07-13,16:16,utilities,396.14,water
ACC00005,2023-05-22,15:58,rent,199.47,monthly rent
ACC00005,2023-01-12,21:50,transport,293.19,bus fare
ACC00007,2023-05-01,19:06,utilities,229.1,phone bill
ACC00002,2023-10-29,11:34,transport,42.24,fuel
ACC00001,2023-05-06,16:03,entertainment,418.69,sports event
ACC00002,2023-12-07,02:57,groceries,265.37,meat
ACC00001,2023-06-25,07:47,dining,36.09,coffee
ACC00002,2023-03-20,17:41,transport,145.9,fuel
ACC00005,2023-11-08,04:13,rent,452.56,monthly rent
ACC00008,2023-04-07,02:05,utilities,425.82,gas
ACC00008,2023-06-21,05:13,utilities,111.87,phone bill
ACC00008,2023-06-02,02:43,entertainment,108.41,museum
ACC00005,2023-09-23,08:20,transport,113.18,bus fare
ACC00005,2023-06-25,17:25,dining,432.06,fast food
ACC00002,2023-05-20,12:38,groceries,243.33,milk
ACC00008,2023-03-24,16:26,rent,167.68,monthly rent
ACC00004,2023-09-18,13:10,groceries,138.68,vegetables
ACC00006,2023-09-30,23:29,entertainment,178.79,sports event
ACC00001,2023-06-26,20:50,utilities,52.69,phone bill
ACC00006,2023-04-22,09:14,rent,110.08,monthly rent
ACC00001,2023-10-02,06:31,groceries,319.8,milk
ACC00003,2023-12-26,05:03,transport,354.99,train ticket
ACC00007,2023-01-01,14:15,utilities,433.0,internet
ACC00007,2023-11-27,14:41,utilities,32.02,internet
ACC00004,2023-11-04,16:13,dining,489.57,restaurant
ACC00008,2023-06-24,04:58,entertainment,213.53,museum
ACC00006,2023-04-08,21:40,groceries,82.96,snacks
ACC00005,2023-07-28,22:54,rent,396.65,monthly rent
ACC00004,2023-12-30,14:09,entertainment,34.39,concert
ACC00008,2023-08-29,20:01,dining,332.39,restaurant
ACC00004,2023-07-04,09:23,transport,311.26,bus fare
ACC00007,2023-11-04,04:40,groceries,191.47,snacks
ACC00002,2023-02-16,13:12,entertainment,309.49,concert
ACC00002,2023-10-26,10:04,groceries,120.47,bread
ACC00007,2023-07-17,11:47,rent,71.44,monthly rent
ACC00008,2023-08-18,12:29,rent,227.77,monthly rent
ACC00007,2023-04-22,18:37,dining,7.36,coffee
ACC00003,2023-07-05,04:41,transport,163.47,bus fare
ACC00004,2023-10-21,13:59,transport,452.15,fuel
ACC00001,2023-11-05,18:37,utilities,446.01,internet
ACC00008,2023-06-30,22:57,dining,484.96,fast food
ACC00006,2023-04-19,23:33,utilities,260.84,water
ACC00002,2023-04-02,05:53,entertainment,449.74,sports event
ACC00005,2023-12-14,16:31,groceries,274.68,fruits
ACC00001,2023-12-15,01:15,utilities,161.24,water
ACC00002,2023-09-04,18:53,utilities,437.64,internet
ACC00002,2023-09-26,17:05,transport,346.84,fuel
ACC00006,2023-10-02,12:21,utilities,200.89,internet
ACC00005,2023-01-08,17:17,groceries,286.69,fruits
ACC00006,2023-11-16,16:00,utilities,103.06,water
ACC00005,2023-07-14,23:42,entertainment,148.47,sports event
ACC00003,2023-07-02,05:21,utilities,54.26,gas
ACC00004,2023-02-28,10:23,entertainment,191.6,concert
ACC00002,2023-11-20,19:13,utilities,373.04,phone bill
ACC00001,2023-01-24,00:46,transport,283.4,fuel
ACC00004,2023-05-08,09:00,rent,40.54,monthly rent
ACC00002,2023-07-08,09:22,rent,110.28,monthly rent
ACC00007,2023-10-28,21:46,dining,243.76,restaurant
ACC00007,2023-07-10,19:57,entertainment,148.28,concert
ACC00003,2023-02-02,18:06,utilities,225.35,water
ACC00005,2023-03-25,07:29,groceries,97.98,snacks
ACC00003,2023-09-17,01:14,utilities,321.38,internet
ACC00006,2023-04-24,09:31,entertainment,144.13,concert
ACC00003,2023-05-02,22:23,rent,437.88,monthly rent
ACC00005,2023-02-14,09:37,dining,13.33,snacks
ACC00004,2023-12-13,11:14,utilities,391.78,gas
ACC00004,2023-05-23,19:13,utilities,96.59,electricity
ACC00005,2023-02-20,07:40,dining,284.89,coffee
ACC00001,2023-05-07,03:03,transport,323.2,fuel
ACC00003,2023-01-17,03:45,transport,354.15,bus fare
ACC00002,2023-05-04,20:34,entertainment,395.37,sports event
ACC00006,2023-07-17,23:35,dining,307.91,restaurant
ACC00006,2023-12-11,01:42,rent,95.84,monthly rent
ACC00006,2023-03-29,07:12,utilities,441.09,internet
ACC00007,2023-11-22,04:49,groceries,100.55,vegetables
ACC00002,2023-12-04,01:19,entertainment,78.55,concert
ACC00001,2023-03-14,10:35,utilities,288.06,internet
ACC00006,2023-10-07,05:52,groceries,422.14,fruits
ACC00008,2023-11-30,14:09,transport,333.55,bus fare
ACC00002,2023-02-08,19:17,transport,433.33,bus fare
ACC00006,2023-08-01,02:47,entertainment,445.14,movie
ACC00001,2023-01-09,10:17,groceries,273.9,bread
ACC00002,2023-12-17,17:11,dining,272.59,snacks
ACC00007,2023-02-28,04:06,transport,26.33,fuel
ACC00007,2023-10-08,11:16,utilities,214.25,internet
ACC00001,2023-02-26,04:49,dining,430.18,restaurant
ACC00006,2023-06-03,01:30,transport,296.25,bus fare
ACC00001,2023-12-20,16:43,rent,356.78,monthly rent
ACC00008,2023-08-03,15:37,dining,388.4,fast food
ACC00005,2023-09-08,12:08,groceries,117.49,bread
ACC00002,2023-07-26,21:21,utilities,110.08,phone bill
ACC00003,2023-11-09,00:49,rent,215.38,monthly rent
ACC00005,2023-12-02,22:14,groceries,186.51,milk
ACC00005,2023-03-10,10:58,utilities,238.31,water
ACC00008,2023-06-06,12:44,groceries,129.86,fruits
ACC00007,2023-12-04,06:46,transport,208.5,fuel
ACC00005,2023-09-03,08:27,utilities,163.0,water
ACC00006,2023-09-14,06:09,dining,493.05,coffee
ACC00004,2023-07-04,18:17,entertainment,152.33,museum
ACC00007,2023-07-31,15:33,transport,383.93,fuel
ACC00004,2023-10-05,20:32,entertainment,438.7,museum
ACC00006,2023-06-09,14:37,transport,367.23,bus fare
ACC00002,2023-05-15,05:34,rent,135.53,monthly rent
ACC00004,2023-03-15,13:29,entertainment,45.85,concert
ACC00004,2023-05-21,18:26,groceries,336.65,milk
ACC00005,2023-09-18,09:00,entertainment,295.79,movie
ACC00006,2023-06-02,03:52,dining,16.13,restaurant
ACC00008,2023-12-02,16:49,utilities,442.51,phone bill
ACC00001,2023-10-22,07:20,transport,343.42,train ticket
ACC00007,2023-12-23,00:45,utilities,330.49,electricity
ACC00007,2023-04-07,14:02,transport,262.97,train ticket
ACC00008,2023-10-16,08:18,rent,128.33,monthly rent
ACC00001,2023-05-08,15:30,rent,68.73,monthly rent
ACC00001,2023-09-22,08:22,entertainment,16.07,movie
ACC00002,2023-10-29,23:31,entertainment,173.77,concert
ACC00006,2023-07-27,15:12,rent,232.72,monthly rent
ACC00006,2023-05-26,19:35,groceries,425.22,fruits
ACC00007,2023-08-31,19:20,entertainment,439.94,concert
ACC00008,2023-06-04,21:50,groceries,404.85,milk
ACC00002,2023-07-13,09:23,transport,119.6,train ticket
ACC00007,2023-08-26,21:13,entertainment,241.91,sports event
ACC00004,2023-08-27,18:38,rent,499.67,monthly rent
ACC00001,2023-05-21,18:41,rent,418.72,monthly rent
ACC00005,2023-06-28,13:42,transport,102.21,bus fare
ACC00006,2023-03-14,13:18,dining,301.86,fast food
ACC00004,2023-08-17,04:50,rent,76.27,monthly rent
ACC00005,2023-06-05,16:51,transport,375.82,bus fare
ACC00005,2023-10-30,21:08,entertainment,305.96,museum
ACC00004,2023-04-29,05:46,entertainment,144.99,museum
ACC00004,2023-10-04,17:44,utilities,53.02,gas
ACC00004,2023-10-24,22:25,rent,111.91,monthly rent
ACC00004,2023-12-25,21:20,rent,328.52,monthly rent
ACC00008,2023-06-05,10:30,entertainment,317.96,museum
ACC00002,2023-09-05,23:15,entertainment,327.25,movie
ACC00007,2023-10-30,19:58,groceries,147.98,meat
ACC00001,2023-07-20,05:55,utilities,467.81,phone bill
ACC00001,2023-03-20,15:09,groceries,211.21,bread
ACC00004,2023-03-26,06:19,groceries,318.77,snacks
ACC00008,2023-06-08,16:03,rent,196.25,monthly rent
ACC00005,2023-04-02,16:11,dining,302.37,snacks
ACC00005,2023-08-02,03:28,dining,71.85,restaurant
ACC00002,2023-08-04,01:46,dining,302.5,coffee
ACC00004,2023-06-09,22:50,transport,312.25,train ticket
ACC00001,2023-11-03,14:22,groceries,498.49,milk
ACC00002,2023-07-16,13:02,groceries,38.3,meat
ACC00004,2023-11-26,19:42,dining,420.94,restaurant
ACC00007,2023-04-22,22:29,dining,425.53,snacks
ACC00005,2023-08-22,02:00,transport,125.2,train ticket
ACC00005,2023-01-04,19:35,dining,368.96,fast food
ACC00007,2023-02-27,00:17,entertainment,422.74,sports event
ACC00004,2023-12-15,10:03,utilities,393.1,phone bill
ACC00003,2023-05-25,15:45,entertainment,247.85,concert
ACC00002,2023-11-07,07:02,rent,80.42,monthly rent
ACC00006,2023-07-12,17:49,transport,408.3,fuel
ACC00003,2023-07-17,21:58,transport,417.51,fuel
ACC00002,2023-07-03,23:23,dining,318.23,restaurant
ACC00002,2023-10-05,17:06,groceries,323.33,milk
ACC00001,2023-06-16,20:43,transport,312.7,fuel
ACC00004,2023-11-27,16:00,rent,220.12,monthly rent
ACC00004,2023-09-19,11:58,rent,65.59,monthly rent
ACC00001,2023-01-05,13:48,utilities,362.12,electricity
ACC00005,2023-08-26,03:53,utilities,469.12,phone bill
ACC00005,2023-09-06,10:59,groceries,372.58,meat
ACC00001,2023-01-29,06:19,groceries,153.77,fruits
ACC00003,2023-06-08,17:50,rent,49.61,monthly rent
ACC00004,2023-05-27,13:30,dining,190.98,snacks
ACC00008,2023-07-13,01:00,entertainment,179.4,sports event
ACC00002,2023-12-10,16:26,transport,411.05,fuel
ACC00008,2023-01-20,12:27,groceries,405.41,meat
ACC00001,2023-07-04,02:30,transport,426.46,fuel
ACC00003,2023-05-16,02:46,groceries,56.85,fruits
ACC00005,2023-07-11,08:03,rent,203.15,monthly rent
